Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1783968009.5014,11:40:09.501,neutral,frown,0.445539,neutral,0.0
1783968009.5327,11:40:09.532,neutral,frown,0.445539,neutral,0.0
1783968009.564,11:40:09.564,neutral,frown,0.445539,neutral,0.0
1783968009.5952,11:40:09.595,neutral,frown,0.445539,neutral,0.0
1783968009.6265,11:40:09.626,neutral,frown,0.133125,neutral,0.0
1783968009.6576,11:40:09.657,neutral,frown,0.133125,neutral,0.0
1783968009.6888,11:40:09.688,neutral,frown,0.133125,neutral,0.0
1783968009.7199,11:40:09.719,neutral,frown,0.133125,neutral,0.0
1783968009.7511,11:40:09.751,neutral,frown,0.235143,neutral,0.0
1783968009.7822,11:40:09.782,neutral,frown,0.235143,neutral,0.0
1783968009.8135,11:40:09.813,neutral,frown,0.235143,neutral,0.0
1783968009.8449,11:40:09.844,neutral,frown,0.235143,neutral,0.0
1783968009.8762,11:40:09.876,neutral,frown,0.330703,neutral,0.0
1783968009.9076,11:40:09.907,neutral,frown,0.330703,neutral,0.0
1783968009.9389,11:40:09.938,neutral,frown,0.330703,neutral,0.0
1783968009.97,11:40:09.970,neutral,frown,0.330703,neutral,0.0
1783968010.0012,11:40:10.001,neutral,frown,0.382171,neutral,0.0
1783968010.0323,11:40:10.032,neutral,frown,0.382171,neutral,0.0
1783968010.0634,11:40:10.063,neutral,frown,0.382171,neutral,0.0
1783968010.0946,11:40:10.094,neutral,frown,0.382171,neutral,0.0
1783968010.1257,11:40:10.125,neutral,frown,0.424311,neutral,0.0
1783968010.1569,11:40:10.156,neutral,frown,0.424311,neutral,0.0
1783968010.188,11:40:10.188,neutral,frown,0.424311,neutral,0.0
1783968010.2193,11:40:10.219,neutral,frown,0.424311,neutral,0.0
1783968010.2507,11:40:10.250,neutral,frown,0.37425,neutral,0.0
1783968010.282,11:40:10.282,neutral,frown,0.37425,neutral,0.0
1783968010.3134,11:40:10.313,neutral,frown,0.37425,neutral,0.0
1783968010.3445,11:40:10.344,neutral,frown,0.37425,neutral,0.0
1783968010.3758,11:40:10.375,neutral,frown,0.397917,neutral,0.0
1783968010.4072,11:40:10.407,neutral,frown,0.397917,neutral,0.0
1783968010.4383,11:40:10.438,neutral,frown,0.397917,neutral,0.0
1783968010.4694,11:40:10.469,neutral,frown,0.397917,neutral,0.0
1783968010.5006,11:40:10.500,neutral,frown,0.500379,neutral,0.0
1783968010.5317,11:40:10.531,neutral,frown,0.500379,neutral,0.0
1783968010.5631,11:40:10.563,neutral,frown,0.500379,neutral,0.0
1783968010.5944,11:40:10.594,neutral,frown,0.500379,neutral,0.0
1783968010.6257,11:40:10.625,neutral,frown,0.592867,neutral,0.0
1783968010.6571,11:40:10.657,neutral,frown,0.592867,neutral,0.0
1783968010.6884,11:40:10.688,neutral,frown,0.592867,neutral,0.0
1783968010.7198,11:40:10.719,neutral,frown,0.592867,neutral,0.0
1783968010.7509,11:40:10.750,neutral,frown,0.757838,neutral,0.0
1783968010.782,11:40:10.782,neutral,frown,0.757838,neutral,0.0
1783968010.8132,11:40:10.813,neutral,frown,0.757838,neutral,0.0
1783968010.8443,11:40:10.844,neutral,frown,0.757838,neutral,0.0
1783968010.8755,11:40:10.875,neutral,frown,0.368626,neutral,0.0
1783968010.9066,11:40:10.906,neutral,frown,0.368626,neutral,0.0
1783968010.9377,11:40:10.937,neutral,frown,0.368626,neutral,0.0
1783968010.9691,11:40:10.969,neutral,frown,0.368626,neutral,0.0
1783968011.0004,11:40:11.000,neutral,frown,0.213473,neutral,0.0
1783968011.0317,11:40:11.031,neutral,frown,0.213473,neutral,0.0
1783968011.0631,11:40:11.063,neutral,frown,0.213473,neutral,0.0
1783968011.0942,11:40:11.094,neutral,frown,0.213473,neutral,0.0
1783968011.1255,11:40:11.125,neutral,frown,0.209265,neutral,0.0
1783968011.1566,11:40:11.156,neutral,frown,0.209265,neutral,0.0
1783968011.1877,11:40:11.187,neutral,frown,0.209265,neutral,0.0
1783968011.2189,11:40:11.218,neutral,frown,0.209265,neutral,0.0
1783968011.25,11:40:11.250,neutral,frown,0.412275,neutral,0.0
1783968011.2812,11:40:11.281,neutral,frown,0.412275,neutral,0.0
1783968011.3123,11:40:11.312,neutral,frown,0.412275,neutral,0.0
1783968011.3436,11:40:11.343,blink,frown,0.412275,neutral,0.0
1783968011.375,11:40:11.375,blink,frown,0.189386,neutral,0.0
1783968011.4063,11:40:11.406,blink,frown,0.189386,neutral,0.0
1783968011.4376,11:40:11.437,blink,frown,0.189386,neutral,0.0
1783968011.469,11:40:11.469,blink,frown,0.189386,neutral,0.0
1783968011.5003,11:40:11.500,neutral,frown,0.033733,neutral,0.0
1783968011.5317,11:40:11.531,neutral,frown,0.033733,neutral,0.0
1783968011.563,11:40:11.563,neutral,frown,0.033733,neutral,0.0
1783968011.5941,11:40:11.594,neutral,frown,0.033733,neutral,0.0
1783968011.6253,11:40:11.625,neutral,frown,0.083667,neutral,0.0
1783968011.6564,11:40:11.656,neutral,frown,0.083667,neutral,0.0
1783968011.6876,11:40:11.687,neutral,frown,0.083667,neutral,0.0
1783968011.7189,11:40:11.718,neutral,frown,0.083667,neutral,0.0
1783968011.7502,11:40:11.750,neutral,frown,0.200794,neutral,0.0
1783968011.7816,11:40:11.781,neutral,frown,0.200794,neutral,0.0
1783968011.8129,11:40:11.812,neutral,frown,0.200794,neutral,0.0
1783968011.8441,11:40:11.844,neutral,frown,0.200794,neutral,0.0
1783968011.8753,11:40:11.875,neutral,frown,0.15999,neutral,0.0
1783968011.9066,11:40:11.906,neutral,frown,0.15999,neutral,0.0
1783968011.938,11:40:11.938,neutral,frown,0.15999,neutral,0.0
1783968011.9691,11:40:11.969,neutral,frown,0.15999,neutral,0.0
1783968012.0002,11:40:12.000,neutral,frown,0.269119,neutral,0.0
1783968012.0314,11:40:12.031,neutral,frown,0.269119,neutral,0.0
1783968012.0625,11:40:12.062,neutral,frown,0.269119,neutral,0.0
1783968012.0939,11:40:12.093,neutral,frown,0.269119,neutral,0.0
1783968012.1252,11:40:12.125,neutral,frown,0.55594,neutral,0.0
1783968012.1565,11:40:12.156,neutral,frown,0.55594,neutral,0.0
1783968012.1879,11:40:12.187,neutral,frown,0.55594,neutral,0.0
1783968012.2192,11:40:12.219,neutral,frown,0.55594,neutral,0.0
1783968012.2503,11:40:12.250,neutral,frown,0.304865,neutral,0.0
1783968012.2815,11:40:12.281,neutral,frown,0.304865,neutral,0.0
