Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784589608.3112,16:20:08.311,neutral,surprise,0.025312,neutral,0.0
1784589608.3425,16:20:08.342,neutral,surprise,0.025312,neutral,0.0
1784589608.3739,16:20:08.373,neutral,surprise,0.027612,neutral,0.0
1784589608.4052,16:20:08.405,neutral,surprise,0.027612,neutral,0.0
1784589608.4366,16:20:08.436,neutral,surprise,0.027612,neutral,0.0
1784589608.4679,16:20:08.467,neutral,surprise,0.027612,neutral,0.0
1784589608.499,16:20:08.499,neutral,frown,0.037753,neutral,0.0
1784589608.5302,16:20:08.530,neutral,frown,0.037753,neutral,0.0
1784589608.5613,16:20:08.561,neutral,frown,0.037753,neutral,0.0
1784589608.5924,16:20:08.592,neutral,frown,0.037753,neutral,0.0
1784589608.6236,16:20:08.623,neutral,frown,0.041552,neutral,0.0
1784589608.6547,16:20:08.654,neutral,frown,0.041552,neutral,0.0
1784589608.6861,16:20:08.686,neutral,frown,0.041552,neutral,0.0
1784589608.7174,16:20:08.717,neutral,frown,0.041552,neutral,0.0
1784589608.7487,16:20:08.748,neutral,frown,0.053583,neutral,0.0
1784589608.7801,16:20:08.780,blink,frown,0.053583,neutral,0.0
1784589608.8114,16:20:08.811,blink,frown,0.053583,neutral,0.0
1784589608.8428,16:20:08.842,blink,frown,0.053583,neutral,0.0
1784589608.8739,16:20:08.873,blink,frown,0.041455,neutral,0.0
1784589608.905,16:20:08.905,blink,frown,0.041455,neutral,0.0
1784589608.9362,16:20:08.936,neutral,frown,0.041455,neutral,0.0
1784589608.9673,16:20:08.967,winkL,frown,0.041455,neutral,0.0
1784589608.9985,16:20:08.998,winkL,frown,0.027552,neutral,0.0
1784589609.0296,16:20:09.029,winkL,frown,0.027552,neutral,0.0
1784589609.0609,16:20:09.060,winkL,frown,0.027552,neutral,0.0
1784589609.0923,16:20:09.092,winkL,frown,0.027552,neutral,0.0
1784589609.1236,16:20:09.123,winkL,surprise,0.017352,neutral,0.0
1784589609.155,16:20:09.155,winkL,surprise,0.017352,neutral,0.0
1784589609.1863,16:20:09.186,neutral,surprise,0.017352,neutral,0.0
1784589609.2176,16:20:09.217,neutral,surprise,0.017352,neutral,0.0
1784589609.2488,16:20:09.248,neutral,surprise,0.031398,neutral,0.0
1784589609.2799,16:20:09.279,neutral,surprise,0.031398,neutral,0.0
1784589609.311,16:20:09.311,neutral,surprise,0.031398,neutral,0.0
1784589609.3422,16:20:09.342,neutral,surprise,0.031398,neutral,0.0
1784589609.3733,16:20:09.373,neutral,surprise,0.031718,neutral,0.0
